x0,y0,z0,xd0,yd0,zd0,Tp,JC,stabilityIndex1,stabilityIndex2,alpha,beta,impactFlag,error
1.0040498059570415,0.0,-0.0000350240135752,-0.0045753270771267,-0.0102918571714217,-0.0000522229878799,6.9535284703005615,3.0000152243025031,-510.674262,2.001687,508.6725749962467,-1020.2102093944413,0,5.4e-12
1.0040498200168455,0.0,-0.0000384537993737,-0.0045753257704675,-0.0102918760188544,-0.0000573334180299,6.9536487522770081,3.0000152224121543,-510.666323,2.002034,508.6642893108133,-1020.3713351075567,0,9.5e-12
1.0040498340899604,0.0,-0.0000416042559392,-0.0045753244584854,-0.0102918948831520,-0.0000620267592826,6.9537691249310285,3.0000152205204458,-510.658377,2.002381,508.6559963637337,-1020.5325842472812,0,1.7e-11
1.0040498482384501,0.0,-0.0000445471865530,-0.0045753231353581,-0.0102919138474988,-0.0000664101140735,6.9538901189181832,3.0000152186190361,-510.650389,2.002730,508.6476595804300,-1020.6946675997024,0,1.5e-11
1.0040498625059657,0.0,-0.0000473295828945,-0.0045753217969211,-0.0102919329703845,-0.0000705535729049,6.9540121070608327,3.0000152167020695,-510.642334,2.003081,508.6392532484521,-1020.8580842866795,0,1.6e-11
1.0040498769251793,0.0,-0.0000499841109788,-0.0045753204399929,-0.0102919522955715,-0.0000745058558882,6.9541353680423867,3.0000152147651677,-510.634195,2.003437,508.6307581357707,-1021.0232077608816,0,2.2e-11
1.0040498915217857,0.0,-0.0000525345298490,-0.0045753190620114,-0.0102919718574625,-0.0000783023957335,6.9542601207117070,3.0000152128048945,-510.625955,2.003796,508.6221591236375,-1021.1903316122480,0,9.1e-12
1.0040499063168378,0.0,-0.0000549987422429,-0.0045753176608227,-0.0102919916842319,-0.0000819698884320,6.9543865440340396,3.0000152108184399,-510.617604,2.004161,508.6134438284569,-1021.3596948179475,0,2.0e-11
1.0040499213281746,0.0,-0.0000573906250767,-0.0045753162345513,-0.0102920117997404,-0.0000855290238280,6.9545147894073018,3.0000152088034282,-510.609132,2.004530,508.6046017710790,-1021.5315010489576,0,1.4e-11
1.0040499365713600,0.0,-0.0000597211899716,-0.0045753147815140,-0.0102920322247952,-0.0000889962168057,6.9546449886269235,3.0000152067577917,-510.600530,2.004906,508.5956238219596,-1021.7059269776364,0,5.3e-12
1.0040499520603035,0.0,-0.0000619993469352,-0.0045753133001640,-0.0102920529779810,-0.0000923847465091,6.9547772592439321,3.0000152046796869,-510.591789,2.005287,508.5865018047236,-1021.8831293531111,0,1.5e-11
1.0040499678076937,0.0,-0.0000642324264803,-0.0045753117890508,-0.0102920740762422,-0.0000957055352135,6.9549117082871792,3.0000152025674356,-510.582903,2.005675,508.5772282897954,-1022.0632526409172,0,7.8e-12
1.0040499838253143,0.0,-0.0000664265477264,-0.0045753102467912,-0.0102920955353053,-0.0000989676974390,6.9550484349197292,3.0000152004194853,-510.573865,2.006069,508.5677963694071,-1022.2464292803925,0,2.9e-12
1.0040500001242672,0.0,-0.0000685868829176,-0.0045753086720486,-0.0102921173699795,-0.0001021789345492,6.9551875323830936,3.0000151982343732,-510.564670,2.006470,508.5581995422883,-1022.4327839767066,0,1.6e-11
1.0040500167151403,0.0,-0.0000707178524208,-0.0045753070635170,-0.0102921395943807,-0.0001053458256414,6.9553290894503910,3.0000151960107111,-510.555310,2.006878,508.5484316110482,-1022.6224363439251,0,1.3e-11
1.0040500336081433,0.0,-0.0000728232724021,-0.0045753054199084,-0.0102921622221133,-0.0001084740478353,6.9554731915307473,3.0000151937471617,-510.545781,2.007294,508.5384866174204,-1022.8155009786278,0,6.4e-12
1.0040500508132033,0.0,-0.0000749064662650,-0.0045753037399430,-0.0102921852663992,-0.0001115685425112,6.9556199215263810,3.0000151914424262,-510.536076,2.007717,508.5283587470492,-1023.0120885198849,0,8.4e-12
1.0040500683400453,0.0,-0.0000769703518399,-0.0045753020223423,-0.0102922087401845,-0.0001146336453679,6.9557693605061592,3.0000151890952385,-510.526191,2.008148,508.5180423384636,-1023.2123084247723,0,2.2e-12
1.0040500861982562,0.0,-0.0000790175098408,-0.0045753002658207,-0.0102922326562257,-0.0001176731885338,6.9559215882431609,3.0000151867043501,-510.516119,2.008587,508.5075317809039,-1023.4162667501514,0,1.9e-11
1.0040501043973320,0.0,-0.0000810502377390,-0.0045752984690825,-0.0102922570271526,-0.0001206905809270,6.9560766836506227,3.0000151842685265,-510.505856,2.009035,508.4968215488047,-1023.6240705887903,0,1.1e-11
1.0040501229467265,0.0,-0.0000830705942875,-0.0045752966308154,-0.0102922818655344,-0.0001236888746577,6.9562347251375858,3.0000151817865435,-510.495397,2.009491,508.4859061215777,-1023.8358243037364,0,7.2e-12
1.0040501418558825,0.0,-0.0000850804344282,-0.0045752947496870,-0.0102923071839192,-0.0001266708170927,6.9563957909055150,3.0000151792571792,-510.484736,2.009956,508.4747799921548,-1024.0516326563957,0,1.2e-11
