x0,y0,z0,xd0,yd0,zd0,Tp,JC,stabilityIndex1,stabilityIndex2,alpha,beta,impactFlag,error
1.0049530523550216,0.0,-0.0000008776601999,-0.0049441824160087,-0.0115140022549902,-0.0000007543982594,18.0061375785019457,2.9999922576084663,465895.278730,2.000000,-465897.2787251172122,931790.1122894287109,0,3.4e-09
1.0049530523717121,0.0,-0.0000009747767300,-0.0049441824078299,-0.0115140022753864,-0.0000008378753525,18.0061376785019469,2.9999922576077216,465895.289218,2.000003,-465897.2892148625688,931790.9327392578125,0,2.9e-08
1.0049530523884100,0.0,-0.0000010629782075,-0.0049441823996737,-0.0115140022957938,-0.0000009136894530,18.0061377785019445,2.9999922576069764,465895.161788,1.999976,-465897.1617580297170,931778.3586120605469,0,1.8e-07
1.0049530524050965,0.0,-0.0000011445210569,-0.0049441823914817,-0.0115140023161823,-0.0000009837800850,18.0061378785019457,2.9999922576062317,465895.262200,2.000000,-465897.2621902844403,931787.9881134033203,0,8.5e-10
1.0049530524218158,0.0,-0.0000012203399595,-0.0049441823833657,-0.0115140023366260,-0.0000010489506601,18.0061379785019469,2.9999922576054874,465895.256672,1.999989,-465897.2566611106158,931787.2766265869141,0,2.4e-09
1.0049530524385135,0.0,-0.0000012918835783,-0.0049441823752051,-0.0115140023570340,-0.0000011104463855,18.0061380785019445,2.9999922576047431,465895.237513,1.999987,-465897.2374970036908,931785.2198944091797,0,2.7e-08
1.0049530524552035,0.0,-0.0000013597308530,-0.0049441823670263,-0.0115140023774295,-0.0000011687648927,18.0061381785019456,2.9999922576039979,465895.237678,1.999986,-465897.2376624316094,931785.0738372802734,0,1.9e-08
1.0049530524719108,0.0,-0.0000014242359125,-0.0049441823588820,-0.0115140023978520,-0.0000012242105757,18.0061382785019468,2.9999922576032536,465895.238520,1.999985,-465897.2385042994283,931784.9641571044922,0,9.4e-09
1.0049530524886130,0.0,-0.0000014859826173,-0.0049441823507248,-0.0115140024182659,-0.0000012772852954,18.0061383785019444,2.9999922576025089,465895.276896,2.000006,-465897.2768877740600,931788.5186157226562,0,6.4e-08
1.0049530525053072,0.0,-0.0000015452908923,-0.0049441823425597,-0.0115140024386688,-0.0000013282640454,18.0061384785019456,2.9999922576017641,465895.232854,1.999982,-465897.2328360132524,931784.0838623046875,0,3.2e-09
1.0049530525220063,0.0,-0.0000016023885940,-0.0049441823343997,-0.0115140024590788,-0.0000013773426813,18.0061385785019468,2.9999922576010194,465895.235659,2.000001,-465897.2356409041677,931784.1688842773438,0,9.5e-09
1.0049530525387043,0.0,-0.0000016575257814,-0.0049441823262380,-0.0115140024794867,-0.0000014247361430,18.0061386785019444,2.9999922576002751,465895.230845,2.000001,-465897.2308262088336,931783.5454711914062,0,9.3e-09
1.0049530525554029,0.0,-0.0000017108831926,-0.0049441823180780,-0.0115140024998961,-0.0000014705997850,18.0061387785019456,2.9999922575995299,465895.221126,1.999978,-465897.2211046994780,931782.4061279296875,0,6.9e-10
1.0049530525721009,0.0,-0.0000017626283447,-0.0049441823099175,-0.0115140025203041,-0.0000015150775978,18.0061388785019467,2.9999922575987852,465895.194142,1.999976,-465897.1941143627628,931779.6048126220703,0,3.7e-08
1.0049530525887935,0.0,-0.0000018129453668,-0.0049441823017392,-0.0115140025407032,-0.0000015583278508,18.0061389785019443,2.9999922575980409,465895.193379,1.999975,-465897.1933509791270,931779.3733825683594,0,3.1e-08
1.0049530526054982,0.0,-0.0000018618088797,-0.0049441822935954,-0.0115140025611220,-0.0000016003287292,18.0061390785019455,2.9999922575972962,465895.195183,1.999974,-465897.1951548404759,931779.3696441650391,0,2.0e-08
1.0049530526222021,0.0,-0.0000019094432069,-0.0049441822854456,-0.0115140025815399,-0.0000016412730516,18.0061391785019467,2.9999922575965519,465895.169493,1.999971,-465897.1694593695574,931776.7045135498047,0,5.5e-08
1.0049530526388906,0.0,-0.0000019559776936,-0.0049441822772700,-0.0115140026019346,-0.0000016812719976,18.0061392785019443,2.9999922575958067,465895.115369,1.999965,-465897.1153237383114,931771.2411804199219,0,1.4e-07
1.0049530526555870,0.0,-0.0000020014192630,-0.0049441822690988,-0.0115140026223383,-0.0000017203315183,18.0061393785019455,2.9999922575950628,465895.165968,1.999969,-465897.1659327464877,931776.0431060791016,0,4.5e-08
