x0,y0,z0,xd0,yd0,zd0,Tp,JC,stabilityIndex1,stabilityIndex2,alpha,beta,impactFlag,error
0.9974400150431862,0.0,0.0027410756306009,0.0000009856358824,0.0079822027148466,-0.0000081848520412,9.9090788219545693,3.0000489057305382,2.000000,-1.999570,-0.0004304721856,-1.9991393874981,1,1.3e-12
0.9974400161087649,0.0,0.0027410748431583,0.0000012616950835,0.0079822015066140,-0.0000104772717892,9.9090788157642731,3.0000489057295665,2.000000,-1.999570,-0.0004305670754,-1.9991394080111,1,7.1e-12
0.9974400174670550,0.0,0.0027410738394432,0.0000015435504874,0.0079821999668633,-0.0000128178140375,9.9090788073917278,3.0000489057283311,2.000000,-1.999570,-0.0004306886747,-1.9991394348274,1,7.3e-12
0.9974400191355185,0.0,0.0027410726065315,0.0000018313235293,0.0079821980756002,-0.0000152074843140,9.9090787969806087,3.0000489057268145,2.000000,-1.999569,-0.0004308383463,-1.9991394682060,1,4.3e-12
0.9974400211325331,0.0,0.0027410711308305,0.0000021251381664,0.0079821958118866,-0.0000176473087846,9.9090787845553958,3.0000489057249995,2.000000,-1.999569,-0.0004310177677,-1.9991395087455,1,4.1e-12
0.9974400234275032,0.0,0.0027410694349459,0.0000024191212926,0.0079821932103925,-0.0000200885144802,9.9090787703078949,3.0000489057229127,2.000000,-1.999569,-0.0004312228573,-1.9991395531422,1,4.0e-12
0.9974400260209497,0.0,0.0027410675184939,0.0000027132727371,0.0079821902705619,-0.0000225310974688,9.9090787542073286,3.0000489057205550,2.000001,-1.999569,-0.0004314558372,-1.9991396057462,1,7.8e-12
0.9974400289754206,0.0,0.0027410653352404,0.0000030135988253,0.0079821869213820,-0.0000250249300048,9.9090787359861068,3.0000489057178688,2.000001,-1.999569,-0.0004317197959,-1.9991396628930,1,2.6e-12
0.9974400323116485,0.0,0.0027410628698858,0.0000033202288228,0.0079821831395922,-0.0000275710812618,9.9090787152273059,3.0000489057148370,2.000001,-1.999569,-0.0004320193390,-1.9991397301215,1,9.2e-12
0.9974400360510427,0.0,0.0027410601065845,0.0000036332946768,0.0079821789007180,-0.0000301706422652,9.9090786920413461,3.0000489057114375,2.000001,-1.999569,-0.0004323539518,-1.9991398032736,1,4.5e-12
0.9974400402162183,0.0,0.0027410570286268,0.0000039529310651,0.0079821741791912,-0.0000328247262545,9.9090786662130874,3.0000489057076507,2.000001,-1.999569,-0.0004327274886,-1.9991398863600,1,1.4e-11
0.9974400448307846,0.0,0.0027410536185560,0.0000042792754529,0.0079821689482092,-0.0000355344691280,9.9090786376315450,3.0000489057034563,2.000002,-1.999568,-0.0004331402740,-1.9991399762966,1,6.7e-12
0.9974400499195076,0.0,0.0027410498580670,0.0000046124681474,0.0079821631797227,-0.0000383010298455,9.9090786061156155,3.0000489056988306,2.000002,-1.999568,-0.0004335955143,-1.9991400754882,1,2.2e-13
0.9974400552794471,0.0,0.0027410458971264,0.0000049391811653,0.0079821571038092,-0.0000410137401655,9.9090785728851731,3.0000489056939585,2.000002,-1.999568,-0.0004340748992,-1.9991401796099,1,7.3e-12
0.9974400611299515,0.0,0.0027410415736276,0.0000052727494586,0.0079821504717802,-0.0000437833170541,9.9090785366304406,3.0000489056886410,2.000002,-1.999568,-0.0004345988919,-1.9991402946564,1,4.9e-12
0.9974400673660350,0.0,0.0027410369651442,0.0000056065050704,0.0079821434026196,-0.0000465543920011,9.9090784980291176,3.0000489056829727,2.000003,-1.999568,-0.0004351572361,-1.9991404168668,1,3.5e-12
0.9974400741274869,0.0,0.0027410319683714,0.0000059472627998,0.0079821357379489,-0.0000493835406598,9.9090784561049894,3.0000489056768278,2.000003,-1.999567,-0.0004357626539,-1.9991405492440,1,9.4e-13
0.9974400814419335,0.0,0.0027410265628722,0.0000062951689780,0.0079821274463556,-0.0000522719700264,9.9090784107974912,3.0000489056701802,2.000003,-1.999567,-0.0004364168763,-1.9991406909420,1,1.1e-11
0.9974400893383728,0.0,0.0027410207272081,0.0000066503729507,0.0079821184950112,-0.0000552209114137,9.9090783618781000,3.0000489056630042,2.000004,-1.999567,-0.0004371238061,-1.9991408450311,1,7.7e-12
0.9974400978470837,0.0,0.0027410144389844,0.0000070130271384,0.0079821088495564,-0.0000582316209177,9.9090783091966443,3.0000489056552730,2.000004,-1.999566,-0.0004378859919,-1.9991410118063,1,4.3e-12
0.9974401069997662,0.0,0.0027410076747580,0.0000073832870955,0.0079820984740656,-0.0000613053798348,9.9090782525240524,3.0000489056469561,2.000005,-1.999566,-0.0004387041681,-1.9991411875981,1,1.1e-11
0.9974401168295854,0.0,0.0027410004100030,0.0000077613115715,0.0079820873309727,-0.0000644434951166,9.9090781916273762,3.0000489056380246,2.000005,-1.999566,-0.0004395840593,-1.9991413784664,1,5.4e-12
0.9974401273711467,0.0,0.0027409926191153,0.0000081472625750,0.0079820753809701,-0.0000676472998395,9.9090781263768406,3.0000489056284478,2.000006,-1.999565,-0.0004405274476,-1.9991415825018,1,1.1e-12
0.9974401386607191,0.0,0.0027409842752711,0.0000085413054327,0.0079820625829905,-0.0000709181536145,9.9090780564812793,3.0000489056181920,2.000006,-1.999565,-0.0004415381027,-1.9991418013183,1,1.0e-11
0.9974401504892363,0.0,0.0027409755329625,0.0000089355629302,0.0079820491740246,-0.0000741906598233,9.9090779832274336,3.0000489056074473,2.000007,-1.999564,-0.0004425958183,-1.9991420278005,1,5.0e-12
0.9974401631153873,0.0,0.0027409662009683,0.0000093380848235,0.0079820348607856,-0.0000775316245219,9.9090779050494486,3.0000489055959800,2.000007,-1.999564,-0.0004437239883,-1.9991422674220,1,1.2e-11
0.9974401765790185,0.0,0.0027409562498049,0.0000097490433246,0.0079820195980885,-0.0000809424617794,9.9090778217172026,3.0000489055837520,2.000008,-1.999563,-0.0004449280391,-1.9991425245844,1,1.1e-11
0.9974401909217849,0.0,0.0027409456486493,0.0000101686141598,0.0079820033387190,-0.0000844246135649,9.9090777329530368,3.0000489055707273,2.000009,-1.999563,-0.0004462121985,-1.9991428009762,1,1.6e-11
0.9974402061871944,0.0,0.0027409343653018,0.0000105969766354,0.0079819860333363,-0.0000879795502242,9.9090776384750576,3.0000489055568660,2.000010,-1.999562,-0.0004475766557,-1.9991430899241,1,1.4e-11
0.9974402224207023,0.0,0.0027409223661183,0.0000110343137081,0.0079819676303884,-0.0000916087709337,9.9090775380229417,3.0000489055421271,2.000010,-1.999561,-0.0004490272900,-1.9991433958100,1,8.5e-12
0.9974402396698101,0.0,0.0027409096159375,0.0000114808120495,0.0079819480760256,-0.0000953138041572,9.9090774312804530,3.0000489055264699,2.000011,-1.999561,-0.0004505681023,-1.9991437188917,1,3.4e-12
0.9974402576108526,0.0,0.0027408963539555,0.0000119275453632,0.0079819277371148,-0.0000990205644126,9.9090773203078211,3.0000489055101842,2.000012,-1.999560,-0.0004521707062,-1.9991440541009,1,1.0e-11
0.9974402766320813,0.0,0.0027408822931317,0.0000123836343498,0.0079819061735432,-0.0001028047143433,9.9090772026483922,3.0000489054929220,2.000013,-1.999559,-0.0004538699468,-1.9991444088200,1,9.2e-12
0.9974402967856097,0.0,0.0027408673948734,0.0000128492733654,0.0079818833261888,-0.0001066678420469,9.9090770780119257,3.0000489054746340,2.000014,-1.999558,-0.0004556714407,-1.9991447858169,1,1.5e-11
0.9974403181258720,0.0,0.0027408516188674,0.0000133246606909,0.0079818591333243,-0.0001106115662540,9.9090769460398676,3.0000489054552726,2.000015,-1.999558,-0.0004575769189,-1.9991451796197,1,1.5e-11
0.9974403402501392,0.0,0.0027408352627676,0.0000138002921695,0.0079818340514817,-0.0001145570231111,9.9090768092392114,3.0000489054352029,2.000016,-1.999557,-0.0004595513451,-1.9991455845130,1,3.0e-12
0.9974403636348287,0.0,0.0027408179742941,0.0000142858781692,0.0079818075405296,-0.0001185847417798,9.9090766646817574,3.0000489054139927,2.000017,-1.999556,-0.0004616387829,-1.9991460121221,1,8.7e-12
0.9974403878373054,0.0,0.0027408000806122,0.0000147717104926,0.0079817801022414,-0.0001226141762429,9.9090765151078752,3.0000489053920449,2.000019,-1.999555,-0.0004637973994,-1.9991464495466,1,5.5e-12
0.9974404128584372,0.0,0.0027407815810220,0.0000152577880431,0.0079817517356613,-0.0001266453058620,9.9090763604670595,3.0000489053693591,2.000020,-1.999554,-0.0004660299633,-1.9991469019156,1,2.7e-12
0.9974404381743108,0.0,0.0027407628628351,0.0000157343836596,0.0079817230346923,-0.0001305974604610,9.9090762040453324,3.0000489053464103,2.000021,-1.999553,-0.0004682875573,-1.9991473554277,1,6.9e-13
0.9974404648190287,0.0,0.0027407431613850,0.0000162209491604,0.0079816928269397,-0.0001346319322522,9.9090760394595545,3.0000489053222608,2.000022,-1.999552,-0.0004706636870,-1.9991478309976,1,1.0e-11
