x0,y0,z0,xd0,yd0,zd0,Tp,JC,stabilityIndex1,stabilityIndex2,alpha,beta,impactFlag,error
1.0195241265278157,0.0,0.0000000000000001,0.0000000000000000,-0.0039626265214589,-0.0000000000068269,8.4941462026367560,3.0044763452937646,1.999979,-0.985197,-1.0147824859480,0.0296270390096,0,2.8e-11
1.0195240974533062,0.0,-0.0000000000000000,0.0000000000000000,-0.0039624857061964,-0.0001127696833541,8.4941962026367559,3.0044763341654428,1.998585,-0.985125,-1.0134600273807,0.0311442904421,0,5.7e-13
1.0195238963569206,0.0,0.0000000000000060,0.0000000000000000,-0.0039619908249771,-0.0002463836672880,8.4942462026367558,3.0044762933691467,1.993245,-0.984415,-1.0088306691059,0.0378203315617,0,6.7e-12
1.0195236952752644,0.0,0.0000000000000700,0.0000000000000000,-0.0039614959743990,-0.0003296832058231,8.4942962026367557,3.0044762525744635,1.987905,-0.983702,-1.0042032380074,0.0444942833021,0,1.7e-10
1.0195234941957538,0.0,-0.0000000000000033,0.0000000000000000,-0.0039610011334144,-0.0003958222536374,8.4943462026367555,3.0044762117818258,1.982566,-0.982987,-0.9995790883276,0.0511626316010,0,1.1e-12
1.0195232931315323,0.0,0.0000000000000012,0.0000000000000000,-0.0039605063243175,-0.0004523910380922,8.4943962026367554,3.0044761709908236,1.977227,-0.982270,-0.9949568111564,0.0578290174826,0,3.5e-12
1.0195230920780884,0.0,0.0000000000000003,0.0000000000000000,-0.0039600115393512,-0.0005026312918828,8.4944462026367553,3.0044761302015752,1.971888,-0.981551,-0.9903368262872,0.0644923344828,0,5.9e-12
1.0195228910357821,0.0,0.0000000000000124,0.0000000000004439,-0.0039595167791504,-0.0005482854387347,8.4944962026367552,3.0044760894140996,1.966548,-0.980829,-0.9857192568256,0.0711523413469,0,1.0e-11
1.0195188724615958,0.0,-0.0000000000000004,-0.0000000000000242,-0.0039496266580575,-0.0011224095834872,8.4954962026367564,3.0044752740361860,1.859755,-0.965892,-0.8938628997047,0.2036765435812,0,1.6e-12
1.0195148582326001,0.0,-0.0000000000000219,-0.0000000000002376,-0.0039397462466958,-0.0014893793909026,8.4964962026367559,3.0044744593654120,1.752865,-0.949920,-0.8029448103614,0.3349190936258,0,1.3e-12
1.0195108483613480,0.0,-0.0000000000000111,-0.0000000000000844,-0.0039298755609004,-0.0017821222811930,8.4974962026367553,3.0044736454013341,1.645740,-0.932781,-0.7129590820215,0.4648854240868,0,7.6e-12
1.0195068428605052,0.0,-0.0000000000000517,-0.0000000000004231,-0.0039200146167876,-0.0020329608068837,8.4984962026367565,3.0044728321435081,1.538217,-0.914317,-0.6238997755214,0.5935811499699,0,1.2e-11
1.0195028417428800,0.0,-0.0000000000000580,-0.0000000000003553,-0.0039101634304735,-0.0022559167099774,8.4994962026367560,3.0044720195915104,1.430097,-0.894336,-0.5357609692771,0.7210119051606,0,4.2e-12
1.0194988450217566,0.0,-0.0000000000000234,-0.0000000000001495,-0.0039003220189871,-0.0024585872514713,8.5004962026367554,3.0044712077449094,1.321134,-0.872597,-0.4485368750596,0.8471830829532,0,2.5e-12
1.0194948527096070,0.0,0.0000000000000448,0.0000000000002375,-0.0038904903976396,-0.0026456384216256,8.5014962026367549,3.0044703966032640,1.211014,-0.848793,-0.3622216875148,0.9721001750774,0,3.2e-12
1.0194908648199079,0.0,0.0000000000000377,0.0000000000002350,-0.0038806685836298,-0.0028201798037361,8.5024962026367561,3.0044695861661315,1.099335,-0.822526,-0.2768095586403,1.0957688520693,0,4.7e-13
1.0194868813658182,0.0,0.0000000000000227,0.0000000000001326,-0.0038708565934006,-0.0029844070469700,8.5034962026367555,3.0044687764331011,0.985557,-0.793262,-0.1922947566996,1.2181945899928,0,3.4e-12
1.0194829023609537,0.0,-0.0000000000000080,-0.0000000000000515,-0.0038610544442216,-0.0031399389001892,8.5044962026367550,3.0044679674037438,0.868933,-0.760262,-0.1086715503700,1.3393829233416,0,3.6e-12
1.0194789278191043,0.0,-0.0000000000000177,-0.0000000000001088,-0.0038512621535680,-0.0032880095013380,8.5054962026367562,3.0044671590776364,0.748378,-0.722443,-0.0259342125757,1.4593394485478,0,5.8e-12
1.0194749577536699,0.0,-0.0000000000000496,-0.0000000000002388,-0.0038414797380717,-0.0034295853543842,8.5064962026367557,3.0044663514543721,-0.678125,0.622202,0.0559229832540,1.5780697933402,0,2.1e-12
1.0194709921785279,0.0,-0.0000000000001770,-0.0000000000007525,-0.0038317072151003,-0.0035654401830590,8.5074962026367551,3.0044655445335180,-0.624426,0.487521,0.1369055948627,1.6955793122841,0,7.3e-12
1.0194670311082730,0.0,-0.0000000000000103,-0.0000000000000466,-0.0038219446035558,-0.0036962048288446,8.5084962026367563,3.0044647383146832,-0.555612,0.338592,0.2170194643236,1.8118740546463,0,1.8e-12
1.0194630745565034,0.0,0.0000000000000543,0.0000000000001859,-0.0038121919199393,-0.0038224016978822,8.5094962026367558,3.0044639327974525,-0.456331,0.160061,0.2962699661597,1.9269590429675,0,8.0e-12
1.0194591225374969,0.0,-0.0000000000000116,-0.0000000000000157,-0.0038024491822372,-0.0039444691935733,8.5104962026367552,3.0044631279813987,-0.194458,-0.180204,0.3746628407989,2.0408402460851,0,1.3e-12
1.0194551750659728,0.0,0.0000000000000138,0.0000000000000526,-0.0037927164090701,-0.0040627794927482,8.5114962026367564,3.0044623238661550,-0.262043,-0.190161,0.4522035839001,2.1535230776620,0,3.1e-12
