x0_n,y0_n,z0_n,xd0_n,yd0_n,zd0_n,Tp,JC,L2ExcessVelocity_mps
1.0032365670282473,0.0000000000000001,0.0006098417625438,0.0000000000128958,0.0042168483527060,-0.0000000000006392,3.0863510547595259,3.0001278480,47.729
1.0032365670282473,0.0000000000000001,0.0006098417625438,0.0000000000128958,0.0042168483527060,-0.0000000000006392,3.0863510547595259,3.0001278480,47.729
1.0032365326858774,0.0000000000000000,0.0006099399848621,-0.0000000000003298,0.0042169614178184,0.0000000000001960,3.0863498984411852,3.0001278468,47.731
1.0032364959107265,0.0000000000000001,0.0006100451593248,-0.0000000000005283,0.0042170824974361,0.0000000000001462,3.0863486174621277,3.0001278455,47.733
1.0032364554715087,0.0000000000000000,0.0006101607906151,-0.0000000000003907,0.0042172156393641,0.0000000000001280,3.0863472082738186,3.0001278441,47.736
1.0032364109901015,0.0000000000000001,0.0006102879523707,-0.0000000000008153,0.0042173620878022,0.0000000000003521,3.0863456581683724,3.0001278426,47.738
1.0044463870464071,0.0000000000000000,-0.0007783189067829,-0.0000000000000042,-0.0037602344171429,-0.0000000000000385,3.0863439530553438,3.0001278409,47.741
1.0044463780337995,-0.0000000000000000,-0.0007785187098474,-0.0000000000000018,-0.0037603415176762,-0.0000000000000247,3.0863420666206798,3.0001278390,47.744
1.0044463679265163,-0.0000000000000000,-0.0007787427017210,0.0000000000000005,-0.0037604616090141,0.0000000000000055,3.0863400023284306,3.0001278370,47.747
1.0044463568073840,0.0000000000000000,-0.0007789890209539,-0.0000000000000030,-0.0037605937013733,-0.0000000000000233,3.0863377316411098,3.0001278347,47.751
1.0044463445755307,-0.0000000000000000,-0.0007792598727663,0.0000000000000014,-0.0037607389864057,0.0000000000000142,3.0863352338931889,3.0001278323,47.755
1.0044463311195160,-0.0000000000000000,-0.0007795576898541,-0.0000000000000004,-0.0037608987800124,0.0000000000000005,3.0863324863792809,3.0001278295,47.760
1.0044463163167294,-0.0000000000000000,-0.0007798851436413,-0.0000000000000025,-0.0037610745288533,-0.0000000000000387,3.0863294641252326,3.0001278265,47.765
1.0044463000322308,-0.0000000000000000,-0.0007802451674950,-0.0000000000000003,-0.0037612678232762,0.0000000000000010,3.0863261396596275,3.0001278232,47.770
1.0044462821175688,-0.0000000000000000,-0.0007806409819644,0.0000000000000011,-0.0037614804118051,0.0000000000000180,3.0863224827643916,3.0001278196,47.776
1.0044462624093606,-0.0000000000000000,-0.0007810761219521,-0.0000000000000001,-0.0037617142163673,-0.0000000000000113,3.0863184602003089,3.0001278156,47.783
1.0044462407278210,0.0000000000000000,-0.0007815544668131,0.0000000000000031,-0.0037619713496120,0.0000000000000306,3.0863140354052061,3.0001278112,47.790
1.0044462168750874,-0.0000000000000000,-0.0007820802727168,0.0000000000000011,-0.0037622541334935,0.0000000000000086,3.0863091681617401,3.0001278064,47.799
1.0044461906334150,-0.0000000000000000,-0.0007826582082602,-0.0000000000000011,-0.0037625651199741,-0.0000000000000112,3.0863038142319277,3.0001278011,47.807
1.0044461617631395,0.0000000000000000,-0.0007832933928798,-0.0000000000000014,-0.0037629071133663,-0.0000000000000075,3.0862979249561491,3.0001277952,47.817
1.0032348625896108,0.0000000000000001,0.0006146969792028,-0.0000000000008239,0.0042224588211005,0.0000000000001440,3.0862914360048892,3.0001277888,47.828
1.0032346590219499,0.0000000000000001,0.0006152741229862,-0.0000000000003693,0.0042231287205998,0.0000000000001669,3.0862843090226288,3.0001277817,47.840
1.0044460568427327,-0.0000000000000000,-0.0007855961449769,0.0000000000000021,-0.0037641487164312,0.0000000000000351,3.0862764694419331,3.0001277740,47.853
1.0032341889267198,0.0000000000000000,0.0006166047036673,-0.0000000000008118,0.0042246755600817,0.0000000000001556,3.0862678460163280,3.0001277654,47.867
1.0032339181563925,0.0000000000000000,0.0006173697142700,-0.0000000000007463,0.0042255664314068,0.0000000000001533,3.0862583603887694,3.0001277560,47.882
1.0032336203884438,0.0000000000000001,0.0006182098329455,-0.0000000000006623,0.0042265460498145,0.0000000000001656,3.0862479263719362,3.0001277457,47.900
1.0032332929398649,0.0000000000000001,0.0006191322847555,-0.0000000000004372,0.0042276232185458,0.0000000000001887,3.0862364491675911,3.0001277343,47.919
1.0032329328627465,0.0000000000000000,0.0006201449592065,-0.0000000000006588,0.0042288076061865,0.0000000000001439,3.0862238245088065,3.0001277218,47.939
1.0032325369190338,0.0000000000000000,0.0006212564657896,-0.0000000000002761,0.0042301098295587,0.0000000000001762,3.0862099377141869,3.0001277081,47.962
1.0032321015515324,0.0000000000000001,0.0006224761918052,-0.0000000000005080,0.0042315415459751,0.0000000000001478,3.0861946626500325,3.0001276929,47.987
1.0032316228540472,0.0000000000000001,0.0006238143642388,-0.0000000000004218,0.0042331155510756,0.0000000000001461,3.0861778605884678,3.0001276763,48.015
1.0032310965371383,0.0000000000000000,0.0006252821141672,-0.0000000000003922,0.0042348458882308,0.0000000000001662,3.0861593789551454,3.0001276580,48.045
1.0032305178916316,0.0000000000000000,0.0006268915446625,-0.0000000000006812,0.0042367479661893,0.0000000000002184,3.0861390499496579,3.0001276379,48.079
1.0032298817489493,0.0000000000000000,0.0006286558009084,-0.0000000000000887,0.0042388386867505,0.0000000000001601,3.0861166890299856,3.0001276158,48.115
1.0032291835949014,0.0000000000000000,0.0006305859439707,-0.0000000000012204,0.0042411327796478,0.0000000000002833,3.0860920827982294,3.0001275916,48.156
1.0032284149813397,0.0000000000000001,0.0006327035794820,0.0000000000005552,0.0042436578784224,-0.0000000000002196,3.0860650279563413,3.0001275649,48.200
