x0_n,y0_n,z0_n,xd0_n,yd0_n,zd0_n,Tp,JC,L2ExcessVelocity_mps
1.0039992887791849,-0.0000000000000000,0.0000000000000000,-0.0000000000000442,-0.0000519318715508,0.0000000000000000,3.0415794807554257,3.0001421298,0.585
1.0040144387527241,-0.0000000000000000,0.0000000000000000,-0.0000000000000298,-0.0001527457380599,0.0000000000000000,3.0416368585762008,3.0001421133,1.723
1.0040284777171218,-0.0000000000000000,0.0000000000000000,-0.0000000000005058,-0.0002467722741789,0.0000000000000000,3.0417648678591065,3.0001420832,2.787
1.0040412877209168,-0.0000000000000000,0.0000000000000000,-0.0000000000007828,-0.0003330887293304,0.0000000000000000,3.0419354300141368,3.0001420430,3.765
1.0040529929193771,-0.0000000000000000,0.0000000000000000,-0.0000000000005841,-0.0004124052522324,0.0000000000000000,3.0421377001268266,3.0001419954,4.666
1.0040638976907672,-0.0000000000000000,0.0000000000000000,-0.0000000000003179,-0.0004866878024173,0.0000000000000000,3.0423664583408518,3.0001419415,5.511
1.0040742739190702,-0.0000000000000000,0.0000000000000000,-0.0000000000009045,-0.0005577259119839,0.0000000000000000,3.0426200076676442,3.0001418815,6.320
1.0040842428443908,-0.0000000000000000,0.0000000000000000,-0.0000000000004746,-0.0006263085391793,0.0000000000000000,3.0428995085186923,3.0001418156,7.103
1.0040939826098283,-0.0000000000000000,0.0000000000000000,-0.0000000000002381,-0.0006936354259776,0.0000000000000000,3.0432060446602391,3.0001417434,7.872
1.0041035941056102,-0.0000000000000000,0.0000000000000000,-0.0000000000001185,-0.0007603918949355,0.0000000000000000,3.0435417235841205,3.0001416643,8.636
1.0041131711882609,-0.0000000000000000,0.0000000000000000,-0.0000000000008666,-0.0008272272107786,0.0000000000000000,3.0439089913599338,3.0001415777,9.402
1.0041227404429485,-0.0000000000000000,0.0000000000000000,-0.0000000000005137,-0.0008943302684301,0.0000000000000000,3.0443110850354831,3.0001414831,10.172
1.0041323757980183,-0.0000000000000000,0.0000000000000000,-0.0000000000003095,-0.0009622280408779,0.0000000000000000,3.0447512090095326,3.0001413798,10.952
1.0041421195436429,-0.0000000000000000,0.0000000000000000,-0.0000000000001781,-0.0010312334580436,0.0000000000000000,3.0452331000380388,3.0001412668,11.746
1.0041520079785282,-0.0000000000000000,0.0000000000000000,-0.0000000000001105,-0.0011016233106262,0.0000000000000000,3.0457608975868995,3.0001411432,12.557
1.0041620727919192,-0.0000000000000000,0.0000000000000000,-0.0000000000000671,-0.0011736475183774,0.0000000000000000,3.0463391733072607,3.0001410080,13.389
1.0041723420742998,-0.0000000000000000,0.0000000000000000,0.0000000000000040,-0.0012475360145748,0.0000000000000000,3.0469729672495243,3.0001408601,14.242
1.0041828410317470,-0.0000000000000000,0.0000000000000000,0.0000000000000141,-0.0013235037028127,0.0000000000000000,3.0476678298372279,3.0001406982,15.121
1.0041936000190526,-0.0000000000000000,0.0000000000000000,-0.0000000000010642,-0.0014018089949336,0.0000000000000000,3.0484298345149949,3.0001405209,16.029
1.0042046232261603,-0.0000000000000000,0.0000000000000000,-0.0000000000008015,-0.0014825255615637,0.0000000000000000,3.0492657838608719,3.0001403271,16.966
1.0042159394258530,-0.0000000000000000,0.0000000000000000,-0.0000000000006027,-0.0015659119442225,0.0000000000000000,3.0501830303159734,3.0001401150,17.935
1.0042275661557873,-0.0000000000000000,0.0000000000000000,-0.0000000000004550,-0.0016521513592557,0.0000000000000000,3.0511897105264061,3.0001398828,18.939
1.0042395195845764,-0.0000000000000000,0.0000000000000000,-0.0000000000003421,-0.0017414235246390,0.0000000000000000,3.0522947751935567,3.0001396288,19.980
1.0042518145561279,-0.0000000000000000,0.0000000000000000,-0.0000000000002623,-0.0018339052488233,0.0000000000000000,3.0535080687685485,3.0001393508,21.061
1.0042644646327541,0.0000000000000000,0.0000000000000000,-0.0000000000001988,-0.0019297710303708,0.0000000000000000,3.0548404206863293,3.0001390467,22.182
1.0042774820792968,-0.0000000000000000,0.0000000000000000,-0.0000000000001511,-0.0020291932217013,0.0000000000000000,3.0563037421753307,3.0001387140,23.347
1.0042908778290411,-0.0000000000000000,0.0000000000000000,-0.0000000000001069,-0.0021323420432612,0.0000000000000000,3.0579111345449386,3.0001383503,24.558
1.0043046614380418,-0.0000000000000000,0.0000000000000000,-0.0000000000000786,-0.0022393854814499,0.0000000000000000,3.0596770088305099,3.0001379526,25.817
1.0043188410271195,-0.0000000000000000,0.0000000000000000,-0.0000000000000618,-0.0023504890452744,0.0000000000000000,3.0616172173919893,3.0001375181,27.126
1.0043334231751953,-0.0000000000000000,0.0000000000000000,-0.0000000000000432,-0.0024658150694894,0.0000000000000000,3.0637491955355500,3.0001370434,28.487
1.0043484128621374,-0.0000000000000000,0.0000000000000000,-0.0000000000000331,-0.0025855223004459,0.0000000000000000,3.0660921231315337,3.0001365252,29.903
1.0043638133542829,-0.0000000000000000,0.0000000000000000,-0.0000000000000227,-0.0027097648927459,0.0000000000000000,3.0686670962183680,3.0001359596,31.375
1.0043796261246294,-0.0000000000000000,0.0000000000000000,-0.0000000000000148,-0.0028386914966128,0.0000000000000000,3.0714973194858670,3.0001353428,32.905
1.0043958508017670,-0.0000000000000000,0.0000000000000000,-0.0000000000000081,-0.0029724443545843,0.0000000000000000,3.0746083231243970,3.0001346706,34.496
1.0044124850503486,-0.0000000000000000,0.0000000000000000,-0.0000000000000060,-0.0031111575471938,0.0000000000000000,3.0780281849527151,3.0001339384,36.149
1.0044295245916424,-0.0000000000000000,0.0000000000000000,-0.0000000000000029,-0.0032549560315357,0.0000000000000000,3.0817877981209887,3.0001331417,37.866
1.0044469631163795,-0.0000000000000000,0.0000000000000000,-0.0000000000000012,-0.0034039533441703,0.0000000000000000,3.0859211357983782,3.0001322754,39.648
1.0044647924390084,-0.0000000000000000,0.0000000000000000,0.0000000000000027,-0.0035582508122128,0.0000000000000000,3.0904655866457049,3.0001313345,41.497
1.0044830024477358,-0.0000000000000000,0.0000000000000000,0.0000000000000018,-0.0037179343881746,0.0000000000000000,3.0954622613058129,3.0001303135,43.415
1.0045015814194571,-0.0000000000000000,0.0000000000000000,0.0000000000000004,-0.0038830738725006,0.0000000000000000,3.1009564042459092,3.0001292069,45.402
1.0045205161751989,-0.0000000000000000,0.0000000000000000,-0.0000000000000004,-0.0040537198793767,0.0000000000000000,3.1069977802449702,3.0001280091,47.459
1.0045397924832760,-0.0000000000000000,0.0000000000000000,0.0000000000000020,-0.0042299019391092,0.0000000000000000,3.1136411376243580,3.0001267144,49.587
1.0045593955401328,-0.0000000000000000,0.0000000000000000,-0.0000000000000033,-0.0044116261188381,0.0000000000000000,3.1209467030242783,3.0001253168,51.786
1.0045793106398320,-0.0000000000000000,0.0000000000000000,0.0000000000000096,-0.0045988730070219,0.0000000000000000,3.1289807377037970,3.0001238106,54.055
1.0045995239863210,0.0000000000000000,0.0000000000000000,0.0000000000000034,-0.0047915954932984,0.0000000000000000,3.1378161389386579,3.0001221902,56.395
1.0046200237354674,-0.0000000000000000,0.0000000000000000,-0.0000000000000052,-0.0049897169987798,0.0000000000000000,3.1475331141484992,3.0001204501,58.804
1.0046408011577768,-0.0000000000000000,0.0000000000000000,-0.0000000000000017,-0.0051931289562697,0.0000000000000000,3.1582198705381272,3.0001185851,61.281
1.0046618523194462,-0.0000000000000000,0.0000000000000000,-0.0000000000000034,-0.0054016912824892,0.0000000000000000,3.1699735102471207,3.0001165905,63.824
1.0046831795634468,-0.0000000000000000,0.0000000000000000,-0.0000000000000163,-0.0056152287143348,0.0000000000000000,3.1829007616829337,3.0001144618,66.430
1.0047047938571527,-0.0000000000000000,0.0000000000000000,-0.0000000000000062,-0.0058335334284681,0.0000000000000000,3.1971191024563725,3.0001121956,69.097
1.0047267170290517,-0.0000000000000000,0.0000000000000000,-0.0000000000000257,-0.0060563643035989,0.0000000000000000,3.2127577598359065,3.0001097889,71.821
1.0047489844817672,-0.0000000000000000,0.0000000000000000,-0.0000000000000097,-0.0062834486279192,0.0000000000000000,3.2299589018525272,3.0001072398,74.597
1.0047716480204296,-0.0000000000000000,0.0000000000000000,-0.0000000000000014,-0.0065144827318933,0.0000000000000000,3.2488787738647651,3.0001045472,77.422
1.0047947795507404,-0.0000000000000000,0.0000000000000000,0.0000000000000042,-0.0067491393852689,0.0000000000000000,3.2696893926489379,3.0001017113,80.290
1.0048184741085235,-0.0000000000000000,0.0000000000000000,0.0000000000103429,-0.0069870665280045,0.0000000000000000,3.2925794222940783,3.0000987334,83.195
1.0048428546328056,-0.0000000000000000,0.0000000000000000,0.0000000000072408,-0.0072279020699525,0.0000000000000000,3.3177571198755200,3.0000956161,86.131
1.0048680756489288,-0.0000000000000000,0.0000000000000000,0.0000000000050158,-0.0074712761792261,0.0000000000000000,3.3454508629993684,3.0000923634,89.091
1.0048943281096145,-0.0000000000000000,0.0000000000000000,0.0000000000034411,-0.0077168240079658,0.0000000000000000,3.3759120954251767,3.0000889804,92.070
