x0_n,y0_n,z0_n,xd0_n,yd0_n,zd0_n,Tp,JC,L2ExcessVelocity_mps
1.0227640731702756,-0.0000000000000003,0.0054926700100170,0.0000000000010247,-0.0202090554470581,0.0000000000002871,3.1161040843542023,3.0031541009,293.177
1.0227296906107588,-0.0000000000000003,0.0059365403682467,0.0000000000027274,-0.0204991516135017,0.0000000000007966,3.1146876752583270,3.0031261031,302.060
1.0226898272887961,-0.0000000000000000,0.0063991866846349,0.0000000000022902,-0.0208144549819094,0.0000000000006991,3.1130742415267356,3.0030948897,311.666
1.0226438757510332,-0.0000000000000000,0.0068797790732543,0.0000000000134652,-0.0211541014025459,0.0000000000042996,3.1112440461492903,3.0030603287,321.968
1.0225912289857870,-0.0000000000000000,0.0073773112852538,0.0000000000024649,-0.0215167265789516,0.0000000000008407,3.1091762770147824,3.0030223221,332.929
1.0225312976796370,-0.0000000000000000,0.0078906030740637,0.0000000000052747,-0.0219004831893045,0.0000000000018967,3.1068490470969023,3.0029808116,344.502
1.0224635303167711,-0.0000000000000003,0.0084182953015680,0.0000000000007135,-0.0223030694082187,0.0000000000002918,3.1042394575428127,3.0029357833,356.631
1.0223874316417398,-0.0000000000000000,0.0089588695591048,0.0000000000009476,-0.0227217907575517,0.0000000000003702,3.1013235834911295,3.0028872717,369.254
1.0223025790485407,-0.0000000000000003,0.0095106759567787,0.0000000000021386,-0.0231536407304809,0.0000000000009008,3.0980764139111505,3.0028353593,382.300
1.0222086342271972,-0.0000000000000003,0.0100719749654280,0.0000000000017963,-0.0235954003352582,0.0000000000008762,3.0944717011984659,3.0027801757,395.696
1.0221053495898325,-0.0000000000000003,0.0106409832580095,0.0000000000062188,-0.0240437433690074,0.0000000000028044,3.0904816994572406,3.0027218926,409.369
1.0219925656789794,-0.0000000000000000,0.0112159357624519,0.0000000000028809,-0.0244953513085043,0.0000000000013549,3.0860767071798660,3.0026607165,423.247
1.0218702072693968,-0.0000000000000000,0.0117951179399433,0.0000000000095769,-0.0249469965139065,0.0000000000046381,3.0812246542899167,3.0025968820,437.257
1.0217382539119819,-0.0000000000000000,0.0123769827923253,0.0000000000032606,-0.0253956787182255,0.0000000000016912,3.0758897644571097,3.0025306345,451.338
1.0215967092983014,-0.0000000000000000,0.0129602173575546,0.0000000000000666,-0.0258387036784887,0.0000000000000599,3.0700310982958245,3.0024622167,465.433
1.0214446970602697,-0.0000000000000004,0.0135470405858950,0.0000000000003641,-0.0262761240835330,0.0000000000002100,3.0635632243681234,3.0023914586,479.575
1.0212845560152446,-0.0000000000000004,0.0141277239453280,-0.0000000000002275,-0.0266992990907128,-0.0000000000001195,3.0565321728937320,3.0023196596,493.511
1.0211152679965028,-0.0000000000000000,0.0147057421144689,0.0000000000028242,-0.0271096172504001,0.0000000000015835,3.0488355118980630,3.0022465411,507.309
1.0209369664259680,-0.0000000000000000,0.0152800664330971,0.0000000000026471,-0.0275052235117070,0.0000000000014892,3.0404125524944154,3.0021723680,520.933
1.0207497480898695,-0.0000000000000000,0.0158498060782248,0.0000000000016260,-0.0278844919548127,0.0000000000009683,3.0311940417112830,3.0020973919,534.352
1.0205537027989162,-0.0000000000000004,0.0164140493347126,0.0000000000011082,-0.0282458960840698,0.0000000000006512,3.0211032973177994,3.0020218690,547.537
1.0203488937409850,-0.0000000000000000,0.0169718765849143,0.0000000000006535,-0.0285880002745855,0.0000000000003977,3.0100551084573062,3.0019460575,560.459
1.0201353363040064,-0.0000000000000000,0.0175223675277363,0.0000000000020692,-0.0289094413411788,0.0000000000013200,2.9979544817131334,3.0018702147,573.096
1.0199129875077251,-0.0000000000000004,0.0180645744186136,0.0000000000002782,-0.0292088850970829,0.0000000000002097,2.9846959208558865,3.0017945997,585.423
1.0196817281367134,-0.0000000000000004,0.0185975128487280,0.0000000000002271,-0.0294849907100739,0.0000000000001486,2.9701623619713895,3.0017194742,597.419
1.0194413493954166,-0.0000000000000004,0.0191201388690339,0.0000000000001106,-0.0297363639186072,0.0000000000000947,2.9542244322138935,3.0016451057,609.061
1.0191915279733514,-0.0000000000000004,0.0196313497908122,0.0000000000004263,-0.0299615179423423,0.0000000000002778,2.9367391162555445,3.0015717671,620.328
1.0189318038472925,-0.0000000000000004,0.0201299731275355,-0.0000000000002288,-0.0301588213115232,-0.0000000000001297,2.9175486339003238,3.0014997399,631.198
1.0186615495676394,-0.0000000000000004,0.0206147675337347,-0.0000000000002846,-0.0303264427283842,-0.0000000000001957,2.8964788726944226,3.0014293147,641.647
1.0183799394683828,-0.0000000000000000,0.0210844167293234,-0.0000000000002030,-0.0304622822655943,-0.0000000000001283,2.8733378951760500,3.0013607942,651.654
1.0180859111063356,-0.0000000000000000,0.0215375300661538,-0.0000000000002252,-0.0305638921730339,-0.0000000000001407,2.8479140255381159,3.0012944961,661.192
1.0177781212123362,-0.0000000000000000,0.0219726423537685,-0.0000000000001582,-0.0306283806313153,-0.0000000000000899,2.8199736446517156,3.0012307569,670.233
1.0174549119891083,-0.0000000000000000,0.0223881916863339,-0.0000000000001166,-0.0306522941739202,-0.0000000000000618,2.7892603638466533,3.0011699393,678.748
1.0171141910452997,-0.0000000000000004,0.0227825939526159,-0.0000000000000694,-0.0306314770354114,-0.0000000000000219,2.7554863864200874,3.0011124282,686.703
1.0167534780346477,-0.0000000000000004,0.0231540965709131,0.0000000000000582,-0.0305608929651277,0.0000000000000411,2.7183407228290837,3.0010586589,694.058
1.0163696806295119,-0.0000000000000004,0.0235009332219641,0.0000000000000914,-0.0304343931774406,0.0000000000000604,2.6774719066229995,3.0010091046,700.768
1.0159590940408874,-0.0000000000000004,0.0238211938928166,0.0000000000001150,-0.0302444373927323,0.0000000000000534,2.6324945271029576,3.0009643072,706.779
1.0155172199624272,-0.0000000000000000,0.0241128568200427,0.0000000000001721,-0.0299817072695323,0.0000000000000926,2.5829800416189146,3.0009248873,712.027
1.0150385763998244,-0.0000000000000004,0.0243737596237754,-0.0000000000000449,-0.0296345749204504,-0.0000000000000182,2.5284500825193277,3.0008915681,716.432
1.0145636864683982,-0.0000000000000000,0.0245831505165842,-0.0000000000000631,-0.0292314586706834,-0.0000000000000226,2.4738189366382457,3.0008671949,719.638
1.0140419720952727,-0.0000000000000004,0.0247642414582913,-0.0000000000000602,-0.0287271979645592,-0.0000000000000618,2.4136068514731401,3.0008492917,721.983
