x0_n,y0_n,z0_n,xd0_n,yd0_n,zd0_n
0.9997912808541783, 0.0000000016250504, -0.0000000000000000, -0.0000000093463143, -0.0022098020984964, -0.0000000000000000
0.9998146638439915, -0.0001642004922751, -0.0000000000000000, 0.0005142539229470, -0.0019163000659925, -0.0000000000000000
0.9998586923695085, -0.0002981742938415, 0.0000000000000000, 0.0005584804116151, -0.0015332376043666, 0.0000000000000000
0.9998976429798955, -0.0004077181748780, -0.0000000000000000, 0.0004258306060811, -0.0012872562006387, -0.0000000000000000
0.9999245242518743, -0.0005015631375357, -0.0000000000000000, 0.0002608102038126, -0.0011219042582748, -0.0000000000000000
0.9999385589365130, -0.0005840612422645, 0.0000000000000000, 0.0000999791846226, -0.0009913045630028, 0.0000000000000000
0.9999405049193797, -0.0006569000168486, 0.0000000000000000, -0.0000478496995651, -0.0008727837159954, 0.0000000000000000
0.9999314654287249, -0.0007205693402620, 0.0000000000000000, -0.0001808566021362, -0.0007553103631722, 0.0000000000000000
0.9999126057993867, -0.0007749204992393, 0.0000000000000000, -0.0002989535509591, -0.0006335892834809, 0.0000000000000000
0.9998850894264365, -0.0008194949536052, -0.0000000000000000, -0.0004024040841425, -0.0005052624387090, 0.0000000000000000
0.9998500479627300, -0.0008537461741886, 0.0000000000000000, -0.0004914510882737, -0.0003695142807310, 0.0000000000000000
0.9998086081152744, -0.0008770853164333, -0.0000000000000000, -0.0005662060734545, -0.0002265006156408, 0.0000000000000000
0.9997618769314962, -0.0008889875032471, 0.0000000000000000, -0.0006266382652054, -0.0000769239602308, 0.0000000000000000
0.9997109849930140, -0.0008889738414190, -0.0000000000000000, -0.0006725889644053, 0.0000780489423647, 0.0000000000000000
0.9996570680383773, -0.0008766856137224, 0.0000000000000000, -0.0007037793979144, 0.0002369670405548, 0.0000000000000000
0.9996013069671454, -0.0008518659398584, 0.0000000000000000, -0.0007198434704483, 0.0003980561706512, 0.0000000000000000
0.9995449031862543, -0.0008144219624775, 0.0000000000000000, -0.0007203224160887, 0.0005593095106421, -0.0000000000000000
0.9994890750731311, -0.0007644477783955, -0.0000000000000000, -0.0007046653602064, 0.0007184763912923, 0.0000000000000000
0.9994351259317062, -0.0007021892658158, -0.0000000000000000, -0.0006723466219788, 0.0008728747637173, 0.0000000000000000
0.9993843720445068, -0.0006281408585442, -0.0000000000000000, -0.0006228700021791, 0.0010194801032956, 0.0000000000000000
0.9993381757847148, -0.0005430405513918, -0.0000000000000000, -0.0005559682521877, 0.0011547677535411, 0.0000000000000000
0.9992978747703612, -0.0004479424399156, 0.0000000000000000, -0.0004717720805923, 0.0012747638788598, 0.0000000000000000
0.9992648201580172, -0.0003441933431763, 0.0000000000000000, -0.0003712825873882, 0.0013749954573343, 0.0000000000000000
0.9992401816759395, -0.0002335372888413, 0.0000000000000000, -0.0002565531425110, 0.0014509581047292, 0.0000000000000000
0.9992249670745971, -0.0001180233671047, -0.0000000000000000, -0.0001311587056015, 0.0014985046920763, -0.0000000000000000
0.9992198289440180, 0.0000000032316960, 0.0000000000000000, -0.0000000068897911, 0.0015147020909393, 0.0000000000000000
0.9992249769064580, 0.0001180238239108, -0.0000000000000000, 0.0001311591663046, 0.0014984957825955, -0.0000000000000000
0.9992401914604780, 0.0002335380187993, 0.0000000000000000, 0.0002565540725629, 0.0014509486429971, 0.0000000000000000
0.9992648215567453, 0.0003441996172042, 0.0000000000000000, 0.0003712698988686, 0.0013749956960708, 0.0000000000000000
0.9992978730683433, 0.0004479364649329, 0.0000000000000000, 0.0004717838546250, 0.0012747635679663, 0.0000000000000000
0.9993381661791122, 0.0005430401872262, 0.0000000000000000, 0.0005559670323632, 0.0011547796738103, 0.0000000000000000
0.9993843814244950, 0.0006281410933751, 0.0000000000000000, 0.0006228703587006, 0.0010194678404012, 0.0000000000000000
0.9994351352144474, 0.0007021891195619, -0.0000000000000000, 0.0006723463130270, 0.0008728620868415, -0.0000000000000000
0.9994890729189355, 0.0007644422679775, -0.0000000000000000, 0.0007046751337279, 0.0007184748113862, -0.0000000000000000
0.9995448938416303, 0.0008144232917993, 0.0000000000000000, 0.0007203239761233, 0.0005593231308057, 0.0000000000000000
0.9996013159863876, 0.0008518644538037, -0.0000000000000000, 0.0007198406399266, 0.0003980431679706, -0.0000000000000000
0.9996570654697127, 0.0008766802203290, -0.0000000000000000, 0.0007037880888579, 0.0002369642742225, 0.0000000000000000
0.9997109874385380, 0.0008889797057053, -0.0000000000000000, 0.0006725803244931, 0.0000780530419276, 0.0000000000000000
0.9997618795813753, 0.0008889934448217, -0.0000000000000000, 0.0006266300054886, -0.0000769192656601, -0.0000000000000000
0.9998086110070247, 0.0008770913524982, 0.0000000000000000, 0.0005661982163699, -0.0002264952629793, -0.0000000000000000
0.9998500563132279, 0.0008537426679946, -0.0000000000000000, 0.0004914435649263, -0.0003695249174572, 0.0000000000000000
0.9998850855909134, 0.0008194895128693, 0.0000000000000000, 0.0004024110862442, -0.0005052680420397, -0.0000000000000000
0.9999126016470588, 0.0007749150411397, -0.0000000000000000, 0.0002989601320204, -0.0006335957488425, -0.0000000000000000
0.9999314695515540, 0.0007205758631662, -0.0000000000000000, 0.0001808508851279, -0.0007553011962783, 0.0000000000000000
0.9999405092795245, 0.0006569066487228, -0.0000000000000000, 0.0000478447041659, -0.0008727731129330, 0.0000000000000000
0.9999385542839597, 0.0005840559220884, 0.0000000000000000, -0.0000999740654560, -0.0009913145211728, -0.0000000000000000
0.9999245284647903, 0.0005015697746757, 0.0000000000000000, -0.0002608139881979, -0.0011218899713370, -0.0000000000000000
0.9998976393157916, 0.0004077136470223, 0.0000000000000000, -0.0004258251756065, -0.0012872682628798, 0.0000000000000000
0.9998586898370737, 0.0002981765846124, 0.0000000000000000, -0.0005584721433192, -0.0015332297784735, 0.0000000000000000
0.9998146650246186, 0.0001642058449581, 0.0000000000000000, -0.0005142705180388, -0.0019162814164373, -0.0000000000000000
