x0_n,y0_n,z0_n,xd0_n,yd0_n,zd0_n
1.0007451333039834, 0.0000000097327793, 0.0000000000000000, 0.0000000212171445, -0.0014682835602993, 0.0000000000000000
1.0007399329414959, -0.0001176050739409, -0.0000000000000000, -0.0001288581203210, -0.0014521396009783, -0.0000000000000000
1.0007245712174819, -0.0002326545390532, -0.0000000000000000, -0.0002518267240843, -0.0014048438952119, -0.0000000000000000
1.0006997313254344, -0.0003427480918442, 0.0000000000000000, -0.0003639329256604, -0.0013295023083288, 0.0000000000000000
1.0006664471649902, -0.0004457906846802, -0.0000000000000000, -0.0004617332713713, -0.0012304184380700, -0.0000000000000000
1.0006259234355501, -0.0005400829165836, -0.0000000000000000, -0.0005432569962204, -0.0011122142260601, -0.0000000000000000
1.0005795381111877, -0.0006242475678501, -0.0000000000000000, -0.0006077630281842, -0.0009793711833875, -0.0000000000000000
1.0005286643157127, -0.0006972714421664, 0.0000000000000000, -0.0006552379643551, -0.0008358569720864, 0.0000000000000000
1.0004746248595382, -0.0007584555481870, 0.0000000000000000, -0.0006860428762775, -0.0006850688812615, 0.0000000000000000
1.0004187812386653, -0.0008073154130221, 0.0000000000000000, -0.0007007706351807, -0.0005300121388329, 0.0000000000000000
1.0003623706778826, -0.0008436279140020, -0.0000000000000000, -0.0006999750353721, -0.0003732120707060, -0.0000000000000000
1.0003066181237641, -0.0008673443161953, 0.0000000000000000, -0.0006841939230394, -0.0002169136919623, 0.0000000000000000
1.0002527308304021, -0.0008785787516862, -0.0000000000000000, -0.0006539116046500, -0.0000631178208265, -0.0000000000000000
1.0002018489227138, -0.0008776073474816, -0.0000000000000000, -0.0006094831571351, 0.0000864492866325, -0.0000000000000000
1.0001550986224477, -0.0008648318729679, 0.0000000000000000, -0.0005511655587962, 0.0002302931744889, -0.0000000000000000
1.0001136022271540, -0.0008407612922872, 0.0000000000000000, -0.0004791050668564, 0.0003671930170168, 0.0000000000000000
1.0000784298865213, -0.0008059965202303, 0.0000000000000000, -0.0003932422566613, 0.0004963208820673, 0.0000000000000000
1.0000507309838300, -0.0007611745514024, 0.0000000000000000, -0.0002934262146055, 0.0006173354079793, 0.0000000000000000
1.0000316313853586, -0.0007069356072297, -0.0000000000000000, -0.0001792412925065, 0.0007307584874344, -0.0000000000000000
1.0000223094341218, -0.0006438242613556, 0.0000000000000000, -0.0000500870665121, 0.0008385410010842, -0.0000000000000000
1.0000239949578305, -0.0005721323707674, 0.0000000000000000, 0.0000946547161211, 0.0009453119634347, -0.0000000000000000
1.0000379435358424, -0.0004915879040619, -0.0000000000000000, 0.0002547322808944, 0.0010611431439933, 0.0000000000000000
1.0000652555568679, -0.0004006874853289, -0.0000000000000000, 0.0004251186482435, 0.0012081707500478, 0.0000000000000000
1.0001059116951960, -0.0002951924508116, 0.0000000000000000, 0.0005778097629182, 0.0014362076661392, 0.0000000000000000
1.0001542462829902, -0.0001651232331813, -0.0000000000000000, 0.0005713138626884, 0.0018335184696326, 0.0000000000000000
1.0001818390658241, -0.0000000217279943, 0.0000000000000000, 0.0000001054956420, 0.0021919160729995, 0.0000000000000000
