x0_n,y0_n,z0_n,xd0_n,yd0_n,zd0_n
1.0005520250203881, -0.0000034515655297, 0.0000000000000000, -0.0000022056483307, 0.0000059100960331, 0.0000000000000000
1.0005518980557826, -0.0000030668803636, -0.0000000000000000, -0.0000019570437064, 0.0000067602659512, -0.0000000000000000
1.0005517871200544, -0.0000026337724491, 0.0000000000000000, -0.0000016780766126, 0.0000075038794584, 0.0000000000000000
1.0005516939251180, -0.0000021590754794, 0.0000000000000000, -0.0000013731199065, 0.0000081291249434, 0.0000000000000000
1.0005516199058628, -0.0000016502839710, -0.0000000000000000, -0.0000010469187974, 0.0000086260639158, -0.0000000000000000
1.0005515661996554, -0.0000011154346333, -0.0000000000000000, -0.0000007045204438, 0.0000089867930509, -0.0000000000000000
1.0005515336303259, -0.0000005629785601, -0.0000000000000000, -0.0000003512001902, 0.0000092055729664, -0.0000000000000000
1.0005515291983280, 0.0000000018953015, -0.0000000000000000, -0.0000000087243394, 0.0000092700755756, -0.0000000000000000
1.0005515335645903, 0.0000005596872502, 0.0000000000000000, 0.0000003664133370, 0.0000092056752588, -0.0000000000000000
1.0005515725650942, 0.0000011156981641, -0.0000000000000000, 0.0000007033696751, 0.0000089781283184, -0.0000000000000000
1.0005516197021418, 0.0000016470160965, 0.0000000000000000, 0.0000010620264192, 0.0000086263784730, 0.0000000000000000
1.0005517001423105, 0.0000021593769913, 0.0000000000000000, 0.0000013718192614, 0.0000081206605761, 0.0000000000000000
1.0005517932543349, 0.0000026341022710, -0.0000000000000000, 0.0000016766551185, 0.0000074955278026, 0.0000000000000000
1.0005519040986908, 0.0000030672454470, -0.0000000000000000, 0.0000019554670095, 0.0000067520387673, -0.0000000000000000
1.0005520309612959, 0.0000034519735187, 0.0000000000000000, 0.0000022038782494, 0.0000059020078998, 0.0000000000000000
1.0005521718754764, 0.0000037822225859, 0.0000000000000000, 0.0000024179510422, 0.0000049589312941, 0.0000000000000000
1.0005523246504719, 0.0000040527932760, -0.0000000000000000, 0.0000025942491775, 0.0000039377685984, -0.0000000000000000
1.0005524869037017, 0.0000042594323694, 0.0000000000000000, 0.0000027298951177, 0.0000028547018523, 0.0000000000000000
1.0005526560962221, 0.0000043988993005, 0.0000000000000000, 0.0000028226208490, 0.0000017268761166, 0.0000000000000000
1.0005528295710078, 0.0000044690161987, -0.0000000000000000, 0.0000028708105029, 0.0000005721258429, 0.0000000000000000
1.0005530045936981, 0.0000044687012220, -0.0000000000000000, 0.0000028735342627, -0.0000005913087940, -0.0000000000000000
1.0005531783949195, 0.0000043979845661, -0.0000000000000000, 0.0000028305721344, -0.0000017450700438, -0.0000000000000000
1.0005533482138096, 0.0000042580065830, 0.0000000000000000, 0.0000027424265564, -0.0000028709715484, -0.0000000000000000
1.0005535113420132, 0.0000040509988780, 0.0000000000000000, 0.0000026103233545, -0.0000039512834294, 0.0000000000000000
1.0005536651672242, 0.0000037802481922, -0.0000000000000000, 0.0000024361999507, -0.0000049690084203, 0.0000000000000000
1.0005538072157083, 0.0000034500436798, -0.0000000000000000, 0.0000022226808187, -0.0000059081458993, -0.0000000000000000
1.0005539351929313, 0.0000030656090223, 0.0000000000000000, 0.0000019730402120, -0.0000067539392041, 0.0000000000000000
1.0005540470215231, 0.0000026330198881, -0.0000000000000000, 0.0000016911521079, -0.0000074931025562, -0.0000000000000000
1.0005541408758849, 0.0000021591082405, 0.0000000000000000, 0.0000013814281786, -0.0000081140251184, 0.0000000000000000
1.0005542152126190, 0.0000016513553662, -0.0000000000000000, 0.0000010487449249, -0.0000086069481341, 0.0000000000000000
1.0005542687962576, 0.0000011177747069, -0.0000000000000000, 0.0000006983607480, -0.0000089641131900, -0.0000000000000000
1.0005543007197824, 0.0000005667867260, -0.0000000000000000, 0.0000003358248520, -0.0000091798801081, 0.0000000000000000
