x0_n,y0_n,z0_n,dx0_n,dy0_n,dz0_n,bin_neckSection,latitude,longitude
1.020461701526617, -0.001396292379893, -0.003993572979215, -0.011833777059978, 0.010655180724123, 0.003384733200319, 2, -11.8, 7.6
1.020461701526617, -0.001768815103779, -0.003844563889660, -0.011859154098424, 0.010678030312172, 0.003391991618668, 2, -11.7, 7.3
1.020461701526617, -0.001917824193333, -0.003770059344883, -0.011872867473497, 0.010690377890549, 0.003395913960256, 2, -11.3, 5.9
1.020461701526617, -0.007356655962071, -0.003621050255329, -0.011204785322183, 0.003640655443239, -0.002504215681747, 3, -12.0, 8.5
1.020461701526617, -0.002141337827665, -0.003621050255329, -0.011908994335872, 0.010722906663539, 0.003406247076207, 2, -11.6, 8.2
1.020461701526617, -0.000725751476898, -0.003174022986665, -0.015865955787941, -0.005155161535063, -0.003545964884433, 2, 12.1, -40.8
1.020461701526617, -0.005419537797863, -0.003099518441888, -0.010507365692163, -0.008379344526756, -0.005983617592899, 3, 13.3, -138.4
1.020461701526617, -0.000800256021675, -0.003099518441888, -0.015905421902734, -0.005167984853093, -0.003554785371458, 2, 11.9, -41.0
1.020461701526617, -0.006537105969522, -0.003025013897111, -0.011782811982623, 0.006802809669978, 0.000000000000000, 3, -9.7, 11.3
1.020461701526617, -0.000874760566452, -0.003025013897111, -0.015942847434130, -0.005180145145385, -0.003563149797900, 2, 11.6, -40.9
1.020461701526617, -0.000949265111229, -0.002950509352334, -0.015978240855815, -0.005191645165208, -0.003571060057585, 2, 11.5, -40.2
1.020461701526617, -0.006015574156081, -0.002876004807556, -0.013290341230411, -0.004318293635417, -0.002970327406369, 3, 10.7, -140.5
1.020461701526617, -0.000949265111229, -0.002876004807556, -0.016022676047695, -0.005206083034255, -0.003580991109464, 2, 10.2, -46.1
1.020461701526617, -0.006015574156081, -0.002801500262779, -0.013338052835465, -0.004333796075638, -0.002980990720850, 3, 9.7, -145.1
1.020461701526617, -0.001023769656007, -0.002801500262779, -0.016054852438871, -0.005216537777502, -0.003588182378288, 2, 10.0, -45.9
1.020461701526617, -0.001098274200784, -0.002726995718002, -0.016085018315160, -0.005226339264863, -0.003594924306695, 2, 9.9, -45.5
1.020461701526617, -0.006686115059076, -0.002652491173225, -0.011860957177281, 0.006847926819150, 0.000000000000000, 3, -8.6, 12.2
1.020461701526617, -0.006537105969522, -0.002652491173225, -0.011415011109879, -0.005497179623924, -0.005640916762269, 3, 12.6, -147.1
1.020461701526617, -0.001172778745561, -0.002652491173225, -0.016113180463682, -0.005235489701606, -0.003601218411573, 2, 9.7, -44.8
1.020461701526617, 0.001062357597756, -0.002652491173225, -0.012605129502064, 0.011349709582556, 0.003605357790984, 2, -7.9, 8.2
1.020461701526617, -0.003556924178433, -0.002577986628447, -0.011748244135867, -0.009368912064448, -0.006690259229245, 2, 12.7, -55.3
1.020461701526617, -0.001247283290338, -0.002577986628447, -0.016139345259913, -0.005243991159249, -0.003607066117812, 2, 9.7, -43.7
1.020461701526617, -0.003929446902319, -0.002428977538893, -0.013811358869620, -0.007973991761250, -0.003389848543113, 2, 9.2, -58.1
1.020461701526617, -0.001321787835116, -0.002428977538893, -0.016200866021777, -0.005263980466506, -0.003620815712488, 2, 8.6, -46.8
1.020461701526617, 0.001136862142533, -0.002428977538893, -0.012685760200471, 0.011422309789497, 0.003628420030578, 2, -8.0, 10.5
1.020461701526617, 0.002850466672409, -0.002428977538893, -0.012070741611878, 0.009626095219548, 0.006873911500200, 2, -11.3, 2.1
1.020461701526617, -0.005941069611304, -0.002354472994116, -0.013666461618487, -0.004440502557658, -0.003054388505887, 3, 8.2, -141.4
1.020461701526617, -0.004674492350091, -0.002354472994116, -0.011497708412676, -0.010352583154931, -0.003288609815339, 2, 8.9, -125.2
1.020461701526617, -0.001396292379893, -0.002354472994116, -0.016221892339383, -0.005270812331235, -0.003625514993444, 2, 8.6, -45.5
1.020461701526617, 0.002850466672409, -0.002354472994116, -0.012098884445867, 0.009648538380742, 0.006889937967871, 2, -11.5, 3.2
1.020461701526617, 0.004191548478400, -0.002354472994116, -0.011045316124287, 0.007009570759948, 0.009504472915291, 2, -15.6, 3.2
1.020461701526617, -0.005941069611304, -0.002279968449339, -0.013704673669369, -0.004452918405623, -0.003062928715655, 3, 7.6, -143.1
1.020461701526617, -0.004674492350091, -0.002279968449339, -0.011526366645488, -0.010378387143658, -0.003296806730961, 2, 8.5, -125.4
1.020461701526617, 0.002850466672409, -0.002279968449339, -0.012126113024703, 0.009670252447781, 0.006905443795699, 2, -11.7, 4.2
1.020461701526617, 0.005607134829167, -0.002279968449339, -0.013411105804164, -0.003060997384156, -0.006124564627921, 3, 12.2, -16.8
1.020461701526617, -0.004674492350091, -0.002205463904561, -0.011554059090238, -0.010403321532906, -0.003304727408921, 2, 8.3, -125.3
1.020461701526617, -0.004003951447096, -0.002205463904561, -0.013869025685755, -0.008007285713069, -0.003404002238959, 2, 8.1, -60.4
1.020461701526617, 0.001211366687310, -0.002205463904561, -0.012757537241087, 0.011486938127155, 0.003648949919823, 1, -7.2, 6.6
1.020461701526617, 0.002850466672409, -0.002205463904561, -0.012152431198638, 0.009691240491138, 0.006920431176284, 2, -11.9, 5.3
1.020461701526617, -0.006239087790413, -0.002130959359784, -0.011935612713551, -0.005747888142763, -0.005898180665419, 3, 10.4, -141.0
1.020461701526617, -0.004674492350091, -0.002130959359784, -0.011580790433371, -0.010427390542373, -0.003312373189650, 2, 8.9, -61.5
1.020461701526617, -0.001545301469447, -0.002130959359784, -0.016290733288259, -0.005293180111433, -0.003640900614744, 2, 7.8, -45.8
1.020461701526617, 0.002850466672409, -0.002130959359784, -0.012177842646237, 0.009711505444371, 0.006934902204453, 2, -12.0, 6.2
1.020461701526617, 0.005681639373944, -0.002130959359784, -0.013416772230620, -0.003062290709018, -0.006127152363455, 3, 11.9, -15.5
1.020461701526617, -0.004078455991873, -0.002056454815007, -0.013887717690898, -0.008018077547270, -0.003408589989302, 2, 8.4, -54.7
1.020461701526617, 0.005756143918721, -0.001981950270230, -0.013416980327045, -0.003062338205669, -0.006127247396633, 3, 11.5, -14.4
1.020461701526617, -0.001694310559002, -0.001907445725452, -0.016345976457051, -0.005311129705055, -0.003653247197532, 1, 7.5, -43.4
1.020461701526617, 0.001285871232088, -0.001907445725452, -0.012843370301306, 0.011564222561710, 0.003673500154895, 1, -6.7, 4.9
