x0_n,y0_n,z0_n,dx0_n,dy0_n,dz0_n,bin_neckSection,latitude,longitude
1.020461701526617, 0.002123859448904, -0.004115866165622, -0.022749415371697, 0.007391733132048, 0.000000000000000, 2, 12.7, -149.9
1.020461701526617, -0.007859749551245, -0.003594334352182, -0.015351801416241, -0.013822824082441, -0.004390969313930, 2, 12.2, -78.1
1.020461701526617, -0.003240467775057, -0.003445325262627, -0.023843495064670, -0.002506052314833, 0.000000000000000, 2, 7.6, -134.4
1.020461701526617, -0.007934254096023, -0.003370820717850, -0.015393201315923, -0.013860100719548, -0.004402810640181, 2, 11.2, -79.7
1.020461701526617, 0.002645391262344, -0.003370820717850, -0.023023537720593, 0.007480800882382, 0.000000000000000, 2, 10.0, -151.4
1.020461701526617, -0.008008758640800, -0.003147307083518, -0.015428528905655, -0.013891909824218, -0.004412915145720, 2, 10.9, -77.6
1.020461701526617, 0.002868904896676, -0.002998297993964, -0.023130443278328, 0.007515536603727, 0.000000000000000, 2, 8.6, -152.8
1.020461701526617, -0.003314972319834, -0.002923793449186, -0.024068459303595, -0.002529697009127, 0.000000000000000, 2, 6.0, -136.2
1.020461701526617, 0.004806023060884, -0.002923793449186, -0.022381672667340, -0.007272246284257, 0.000000000000000, 2, 8.9, -26.7
1.020461701526617, 0.004806023060884, -0.002849288904409, -0.022412758628508, -0.007282346725316, 0.000000000000000, 2, 8.5, -28.7
1.020461701526617, 0.004806023060884, -0.002774784359632, -0.022443032313629, -0.007292183241890, 0.000000000000000, 2, 8.1, -30.0
1.020461701526617, -0.012330022237879, -0.002700279814855, -0.014274001524336, -0.008241098622488, 0.003503399175159, 3, -9.1, -155.5
1.020461701526617, 0.004806023060884, -0.002700279814855, -0.022472494607930, -0.007301756121604, 0.000000000000000, 2, 7.8, -31.1
1.020461701526617, 0.004806023060884, -0.002625775270078, -0.022501146358622, -0.007311065639736, 0.000000000000000, 2, 7.5, -32.0
1.020461701526617, -0.007785245006468, -0.002476766180523, -0.012475692102844, -0.017171317055719, -0.004511494984762, 2, 8.8, -85.7
1.020461701526617, 0.004880527605661, -0.002402261635746, -0.022544656182539, -0.007325202838506, 0.000000000000000, 2, 7.4, -24.7
1.020461701526617, 0.004880527605661, -0.002327757090969, -0.022570070540293, -0.007333460463907, 0.000000000000000, 2, 6.9, -27.5
1.020461701526617, -0.003389476864612, -0.002253252546191, -0.024303578932835, -0.002554409077955, 0.000000000000000, 1, 4.5, -136.3
1.020461701526617, 0.003241427620562, -0.002253252546191, -0.023293295766281, 0.007568450584643, 0.000000000000000, 1, 6.2, -153.9
1.020461701526617, 0.004880527605661, -0.002253252546191, -0.022594678067256, -0.007341455934093, 0.000000000000000, 2, 6.6, -28.8
1.020461701526617, -0.007412722282582, -0.002178748001414, -0.021022725409561, -0.006830697554062, 0.000000000000000, 2, 6.5, -71.1
1.020461701526617, -0.003389476864612, -0.002178748001414, -0.024328539493058, -0.002557032538549, 0.000000000000000, 1, 4.7, -133.3
1.020461701526617, 0.004880527605661, -0.002178748001414, -0.022618479415773, -0.007349189461023, 0.000000000000000, 2, 6.3, -29.8
1.020461701526617, 0.004880527605661, -0.002104243456637, -0.022641475207635, -0.007356661246730, 0.000000000000000, 2, 6.0, -30.7
1.020461701526617, -0.010392904073671, -0.002029738911860, -0.017259823164002, 0.003939442006311, 0.007882191370200, 3, -12.1, -154.6
1.020461701526617, 0.000410254919027, -0.002029738911860, -0.025006215052502, 0.002628259109982, 0.000000000000000, 1, 3.9, -141.4
1.020461701526617, 0.004880527605661, -0.002029738911860, -0.022663666035071, -0.007363871483639, 0.000000000000000, 2, 5.7, -31.4
1.020461701526617, 0.004880527605661, -0.001955234367082, -0.022685052461675, -0.007370820354875, 0.000000000000000, 2, 5.5, -32.1
1.020461701526617, 0.012479991172939, -0.001955234367082, -0.015087436031085, -0.003443608819374, -0.006890108719694, 3, 12.4, 1.1
1.020461701526617, 0.012852513896825, -0.001955234367082, -0.015303409001575, -0.004972379004120, -0.003420238380655, 3, 8.5, -1.3
1.020461701526617, -0.007487226827359, -0.001880729822305, -0.021053767285187, -0.006840783670861, 0.000000000000000, 2, 5.6, -72.5
1.020461701526617, 0.003390436710117, -0.001880729822305, -0.023352339187737, 0.007587634955207, 0.000000000000000, 1, 5.3, -153.2
1.020461701526617, 0.004880527605661, -0.001880729822305, -0.022705635023190, -0.007377508034510, 0.000000000000000, 2, 5.2, -32.7
1.020461701526617, 0.004880527605661, -0.001806225277528, -0.022725414228550, -0.007383934687907, 0.000000000000000, 2, 5.0, -33.2
1.020461701526617, -0.005028576849711, -0.001731720732751, -0.017712536001970, 0.015948439050945, 0.000000000000000, 2, -4.2, 18.4
1.020461701526617, 0.004880527605661, -0.001731720732751, -0.022744390560448, -0.007390100471903, 0.000000000000000, 2, 4.7, -33.7
1.020461701526617, 0.012927018441602, -0.001731720732751, -0.015273719616709, -0.004962732338208, -0.003413602945792, 3, 7.5, -3.8
1.020461701526617, 0.000484759463805, -0.001657216187974, -0.025106657572788, 0.002638816044265, 0.000000000000000, 1, 3.1, -141.7
1.020461701526617, 0.003464941254894, -0.001657216187974, -0.023382446145215, 0.007597417298685, 0.000000000000000, 1, 4.5, -154.0
1.020461701526617, 0.004955032150438, -0.001657216187974, -0.022724399050282, -0.007383604836493, 0.000000000000000, 2, 5.0, -25.2
1.020461701526617, -0.007561731372136, -0.001582711643196, -0.021071437192110, -0.006846524971651, 0.000000000000000, 2, 4.8, -69.8
1.020461701526617, -0.006965695013919, -0.001582711643196, -0.008997977782425, -0.020209788990101, -0.004702254522613, 2, 7.2, -86.6
1.020461701526617, 0.004955032150438, -0.001582711643196, -0.022741768470526, -0.007389248503243, 0.000000000000000, 2, 4.7, -27.0
1.020461701526617, -0.007561731372136, -0.001508207098419, -0.021087989833211, -0.006851903250770, 0.000000000000000, 2, 4.4, -74.3
1.020461701526617, 0.004955032150438, -0.001508207098419, -0.022758336391221, -0.007394631747002, 0.000000000000000, 2, 4.4, -28.0
1.020461701526617, 0.012629000262493, -0.001508207098419, -0.015027185798612, -0.003429857096981, -0.006862593729653, 3, 11.3, 2.6
1.020461701526617, -0.003463981409389, -0.001433702553642, -0.024503589937496, -0.002575431081644, 0.000000000000000, 1, 2.6, -138.7
1.020461701526617, 0.004955032150438, -0.001433702553642, -0.022774103203757, -0.007399754694942, 0.000000000000000, 2, 4.2, -28.8
1.020461701526617, 0.013001522986379, -0.001433702553642, -0.015252731113511, -0.004955912760124, -0.003408912116175, 3, 6.6, -3.0
1.020461701526617, -0.005401099573597, -0.001359198008865, -0.004821776778504, -0.022684676213335, -0.004929498140042, 2, 7.5, -88.7
1.020461701526617, -0.003463981409389, -0.001359198008865, -0.024519292787588, -0.002577081517695, 0.000000000000000, 1, 2.5, -137.6
1.020461701526617, 0.000857282187691, -0.001359198008865, -0.021897680479474, 0.012642631719453, 0.000000000000000, 1, 5.6, -149.9
1.020461701526617, 0.004955032150438, -0.001359198008865, -0.022789069276675, -0.007404617466808, 0.000000000000000, 2, 3.9, -29.5
1.020461701526617, -0.003463981409389, -0.001284693464087, -0.024534156378309, -0.002578643744031, 0.000000000000000, 1, 2.5, -136.5
1.020461701526617, 0.004955032150438, -0.001284693464087, -0.022803234956198, -0.007409220175095, 0.000000000000000, 2, 3.7, -30.0
1.020461701526617, -0.003463981409389, -0.001210188919310, -0.024548180961377, -0.002580117787109, 0.000000000000000, 1, 2.4, -135.2
1.020461701526617, 0.000559264008582, -0.001210188919310, -0.025199473767661, 0.002648571419447, 0.000000000000000, 1, 2.2, -141.5
1.020461701526617, 0.004955032150438, -0.001210188919310, -0.022816600566858, -0.007413562925251, 0.000000000000000, 2, 3.4, -30.5
1.020461701526617, -0.007636235916914, -0.001135684374533, -0.021101676896926, -0.006856350447354, 0.000000000000000, 2, 3.4, -71.3
1.020461701526617, -0.003463981409389, -0.001135684374533, -0.024561366771412, -0.002581503671589, 0.000000000000000, 1, 2.4, -133.6
1.020461701526617, 0.000559264008582, -0.001135684374533, -0.025212721782987, 0.002649963841967, 0.000000000000000, 1, 1.8, -144.6
1.020461701526617, 0.004955032150438, -0.001135684374533, -0.022829166411981, -0.007417645815831, 0.000000000000000, 2, 3.2, -31.0
1.020461701526617, 0.013076027531157, -0.001135684374533, -0.015217690201472, -0.004944527277629, -0.003401080640701, 3, 5.5, -4.3
1.020461701526617, -0.007636235916914, -0.001061179829756, -0.021113427447619, -0.006860168432716, 0.000000000000000, 2, 3.1, -74.2
1.020461701526617, -0.005252090484042, -0.001061179829756, -0.017724462267274, 0.015959177508458, 0.000000000000000, 2, -2.6, 18.8
1.020461701526617, -0.003463981409389, -0.001061179829756, -0.024573714026487, -0.002582801420391, 0.000000000000000, 1, 2.4, -130.9
1.020461701526617, 0.000559264008582, -0.001061179829756, -0.025225127632345, 0.002651267749277, 0.000000000000000, 1, 1.6, -146.4
1.020461701526617, 0.000931786732468, -0.001061179829756, -0.021938766346019, 0.012666352655562, 0.000000000000000, 1, 4.3, -155.6
1.020461701526617, 0.004955032150438, -0.001061179829756, -0.022840932774249, -0.007421468938685, 0.000000000000000, 2, 3.0, -31.3
1.020461701526617, 0.013076027531157, -0.001061179829756, -0.015230233651835, -0.004948602891710, -0.003403884041588, 3, 5.7, -0.3
1.020461701526617, -0.008679299543795, -0.000986675284978, -0.018460340414176, -0.010658082507457, 0.000000000000000, 2, 3.1, -78.1
1.020461701526617, -0.007636235916914, -0.000986675284978, -0.021124378992778, -0.006863726805442, 0.000000000000000, 2, 2.8, -76.1
1.020461701526617, 0.004955032150438, -0.000986675284978, -0.022851899916132, -0.007425032379095, 0.000000000000000, 2, 2.7, -31.7
1.020461701526617, -0.008679299543795, -0.000912170740201, -0.018469620148191, -0.010663440164388, 0.000000000000000, 2, 2.8, -80.9
1.020461701526617, -0.007636235916914, -0.000912170740201, -0.021134531956487, -0.006867025703326, 0.000000000000000, 2, 2.6, -77.5
1.020461701526617, 0.004955032150438, -0.000912170740201, -0.022862068080365, -0.007428336215928, 0.000000000000000, 2, 2.5, -32.0
1.020461701526617, -0.008679299543795, -0.000837666195424, -0.018478170033938, -0.010668376443226, 0.000000000000000, 2, 2.6, -82.8
1.020461701526617, 0.004955032150438, -0.000837666195424, -0.022871437490331, -0.007431380521768, 0.000000000000000, 2, 2.3, -32.3
1.020461701526617, 0.013299541165488, -0.000837666195424, -0.015662916108006, -0.001646238819562, -0.003347594064192, 3, 5.7, 0.1
1.020461701526617, -0.009871372260231, -0.000763161650647, -0.017491107369122, 0.010098495547987, 0.000000000000000, 3, -2.4, 15.8
1.020461701526617, -0.008828308633349, -0.000763161650647, -0.015761731787591, -0.014191927046685, 0.000000000000000, 2, 2.4, -81.6
1.020461701526617, 0.004955032150438, -0.000763161650647, -0.022880008350468, -0.007434165363040, 0.000000000000000, 2, 2.1, -32.5
1.020461701526617, 0.013299541165488, -0.000763161650647, -0.015672543350402, -0.001647250683512, -0.003349651669511, 3, 5.8, 4.3
1.020461701526617, -0.008828308633349, -0.000688657105870, -0.015767821982900, -0.014197410683171, 0.000000000000000, 2, 2.2, -84.3
1.020461701526617, -0.005326595028820, -0.000688657105870, -0.017729090207168, 0.015963344524256, 0.000000000000000, 2, -1.7, 19.1
1.020461701526617, 0.003688454889225, -0.000688657105870, -0.023461882226209, 0.007623227645992, 0.000000000000000, 1, 2.0, -149.8
1.020461701526617, 0.004955032150438, -0.000688657105870, -0.022887780846594, -0.007436690800121, 0.000000000000000, 2, 1.9, -32.7
1.020461701526617, 0.006296113956429, -0.000688657105870, -0.023118766360655, -0.002429880258623, 0.000000000000000, 2, -2.3, 23.7
1.020461701526617, 0.012479991172939, -0.000688657105870, -0.015722843363311, -0.000000000000000, -0.007000260879959, 3, 11.1, 7.6
1.020461701526617, 0.013150532075934, -0.000688657105870, -0.015186028288671, -0.004934239698539, -0.003394004355323, 3, 4.3, -2.2
1.020461701526617, -0.011659481334884, -0.000614152561092, -0.017342286916324, 0.005634850596836, 0.000000000000000, 3, -2.0, 17.0
1.020461701526617, -0.008828308633349, -0.000614152561092, -0.015773286296398, -0.014202330773144, 0.000000000000000, 2, 2.0, -86.0
1.020461701526617, 0.004955032150438, -0.000614152561092, -0.022894755146248, -0.007438956887446, 0.000000000000000, 2, 1.7, -32.9
1.020461701526617, 0.004955032150438, -0.000539648016315, -0.022900931399004, -0.007440963673615, 0.000000000000000, 2, 1.5, -33.1
1.020461701526617, 0.012554495717716, -0.000539648016315, -0.016663515595296, 0.001751406063481, -0.003561449573676, 3, 6.0, 6.4
1.020461701526617, -0.008381281364686, -0.000465143471538, -0.012719517176917, -0.017506913479431, 0.000000000000000, 2, 1.4, -81.8
1.020461701526617, 0.000633768553359, -0.000465143471538, -0.025289073457044, 0.002657988726280, 0.000000000000000, 1, 0.8, -142.1
1.020461701526617, 0.004955032150438, -0.000465143471538, -0.022906309736646, -0.007442711201448, 0.000000000000000, 2, 1.3, -33.2
1.020461701526617, 0.005998095777320, -0.000465143471538, -0.021827313500870, 0.007092124072283, -0.004878299689604, 2, -7.8, 25.1
