0,NaN,754217469.570106,NaN,NaN,38.3899830268563,NaN
60,NaN,754219773.490748,NaN,NaN,38.4096336311804,NaN
120,NaN,754222078.699335,NaN,NaN,38.4329003531273,NaN
180,NaN,754224385.410171,NaN,NaN,38.4596930721577,NaN
240,NaN,754226693.831816,NaN,NaN,38.4899086803993,NaN
300,NaN,754229004.166217,NaN,NaN,38.5234316727681,NaN
360,NaN,754231316.609199,NaN,NaN,38.5601348209011,NaN
420,NaN,754233631.34522,NaN,NaN,38.5998799224951,NaN
480,NaN,754235948.553516,NaN,NaN,38.6425186165791,NaN
540,NaN,754238268.403029,NaN,NaN,38.6878932547114,NaN
600,NaN,754240591.052971,NaN,NaN,38.7358378173698,NaN
660,NaN,754242916.652356,NaN,NaN,38.7861788645906,NaN
720,NaN,754245245.339616,NaN,NaN,38.8387365098212,NaN
780,NaN,754247577.242218,NaN,NaN,38.8933254060907,NaN
840,NaN,754249912.476355,NaN,NaN,38.949755733937,NaN
900,NaN,754252251.146727,NaN,NaN,39.0078341810507,NaN
960,NaN,754254593.346351,NaN,NaN,39.0673649042736,NaN
1020,NaN,754256939.157592,NaN,NaN,39.12815046539,NaN
1080,NaN,754259288.647527,NaN,NaN,39.1899927331076,NaN
1140,NaN,754261641.87475,NaN,NaN,39.2526937444807,NaN
1200,NaN,754263998.884863,NaN,NaN,39.3160565202683,NaN
1260,NaN,754266359.711714,NaN,NaN,39.3798858295576,NaN
1320,NaN,754268724.377491,NaN,NaN,39.4439889001524,NaN
1380,NaN,754271092.892918,NaN,NaN,39.5081760721925,NaN
1440,NaN,754273465.257439,NaN,NaN,39.572261393443,NaN
1500,NaN,754275841.459465,NaN,NaN,39.6360631555862,NaN
1560,NaN,754278221.476661,NaN,NaN,39.6994043716813,NaN
1620,NaN,754280605.276198,NaN,NaN,39.7621131956832,NaN
1680,NaN,754282992.81512,NaN,NaN,39.8240232855606,NaN
1740,NaN,754285384.041784,NaN,NaN,39.8849741121047,NaN
1800,NaN,754287778.891722,NaN,NaN,39.9448112160161,NaN
1860,NaN,754290177.294741,NaN,NaN,40.003386416105,NaN
1920,NaN,754292579.170871,NaN,NaN,40.0605579719279,NaN
1980,NaN,754294984.43178,NaN,NaN,40.1161907041752,NaN
2040,NaN,754297392.981258,NaN,NaN,40.1701560763711,NaN
2100,NaN,754299804.715581,NaN,NaN,40.2223322414731,NaN
2160,NaN,754302219.523893,NaN,NaN,40.2726040569582,NaN
2220,NaN,754304637.288664,NaN,NaN,40.3208630719329,NaN
2280,NaN,754307057.886017,NaN,NaN,40.3670074897144,NaN
2340,NaN,754309481.186213,NaN,NaN,40.4109421091953,NaN
2400,NaN,754311907.055083,NaN,NaN,40.452578248148,NaN
2460,NaN,754314335.349969,NaN,NaN,40.4918336514796,NaN
2520,NaN,754316765.926846,NaN,NaN,40.5286323871438,NaN
2580,NaN,754319198.636189,NaN,NaN,40.5629047324034,NaN
2640,NaN,754321633.324474,NaN,NaN,40.5945870527358,NaN
2700,NaN,754324069.834537,NaN,NaN,40.6236216755828,NaN
2760,NaN,754326508.005938,NaN,NaN,40.6499567608972,NaN
2820,NaN,754328947.675287,NaN,NaN,40.6735461702436,NaN
2880,NaN,754331388.676609,NaN,NaN,40.6943493360168,NaN
2940,NaN,754333830.841641,NaN,NaN,40.7123311321544,NaN
