x0_n,y0_n,z0_n,xd0_n,yd0_n,zd0_n,Tp,JC,L2ExcessVelocity_mps,...,error_tol=1e-12,n_Nodes=6,stepsize=1.0
1.0158359138898807,0.0000000000000000,-0.0000000000000017,0.0000000000000047,-0.0180231128590430,0.0565144678833044,4.2665482716573919,3.0003148444,788.797
1.0188698362693032,-0.0000000000000008,0.0000000000000188,0.0000000000002850,-0.0297743799598241,-0.0488467604226442,4.2574032152697532,3.0003601377,783.356
1.0201838752497818,-0.0000000000000019,-0.0000000000001772,-0.0000000000003636,-0.0341257882855561,-0.0451649547448147,4.2483816919037682,3.0004054311,777.876
1.0212106961197780,-0.0000000000000000,0.0000000000000005,-0.0000000000000007,-0.0373072702692355,-0.0420883901040165,4.2394828579798709,3.0004507244,772.358
1.0220883926419995,-0.0000000000000000,0.0000000000000020,0.0000000000000032,-0.0399007784462453,-0.0392827491254949,4.2307058081909021,3.0004960178,766.800
1.0228705049825673,-0.0000000000000001,-0.0000000000022826,-0.0000000000059429,-0.0421277179914983,-0.0366109402674969,4.2220495799507756,3.0005413111,761.202
1.0235845172489941,-0.0000000000000000,-0.0000000000005114,-0.0000000000016539,-0.0440998459648766,-0.0339940838634395,4.2135131578541376,3.0005866045,755.562
1.0242467715791737,-0.0000000000000000,0.0000000000000031,0.0000000000000035,-0.0458825864238322,-0.0313747932510724,4.2050954781590510,3.0006318978,749.879
1.0248679260268376,-0.0000000000000000,0.0000000000000007,-0.0000000000000003,-0.0475179884792718,-0.0287017694516966,4.1967954328970318,3.0006771911,744.154
1.0254553910417754,-0.0000000000000000,0.0000000000000013,0.0000000000000026,-0.0490348867701097,-0.0259195220483752,4.1886118736441427,3.0007224845,738.383
1.0260145676509109,-0.0000000000000000,-0.0000000000000009,0.0000000000000001,-0.0504540222539783,-0.0229565171007160,4.1805436154895350,3.0007677778,732.568
1.0265495375071960,-0.0000000000000000,0.0000000000000001,0.0000000000000002,-0.0517908733545976,-0.0197034979573440,4.1725894406203201,3.0008130712,726.706
1.0270634751153023,0.0000000000000000,0.0000000000000011,0.0000000000000017,-0.0530573342102832,-0.0159576031216542,4.1647481017827879,3.0008583645,720.796
1.0275589078387335,-0.0000000000000001,-0.0000000000005772,-0.0000000000042847,-0.0542627652862720,-0.0112060641143388,4.1570183256008564,3.0009036579,714.837
1.0280378872436922,-0.0000000000000031,-0.0000000000000322,-0.0000000000036469,-0.0554146806415344,-0.0006876038776473,4.1493988156033712,3.0009489512,708.828
